urdu_text,phonemes,ipa,is_valid,attempts
امیودارون,a m i u d ɑː r o n,/aˈmɪjudɑːron/,True,1
امیورفیس,a m i u ɹ f iː s,/aˈmɪuɹfiːs/,True,1
امیورمے,a m i u ɹ m eː,/aˈmɪuɹmeː/,True,1
امیوشنز,a m i u ʃ ən z,/aˈmɪuʃənz/,True,1
امیولیشنز,a m i u l i ʃ ənz,/aˈmɪuliʃənz/,True,1
امیون,a m i u n,/aˈmɪjun/,True,1
امیونائزیشن,a m i u n aɪ z eɪ ʃ ən,/aˈmɪnawalzɪʃən/,True,1
امیونساسس,a m i u n s a s s,/aˈmɪnusɑs/,True,1
امیونو,aː m iː uː n o,/aːmijuːnoː/,True,1
امیونوآزمائشیں,aː m iː uː n o ɑː z m aː i ʃ eː n,/aːmijuːnoː ʔɑːzˈmaːiʃeːn/,True,1
امیونواپریسیپٹیشن,a m iː o n ʊ v ɑː p r e s i p t i ɑː n,/æmjuːˈnoʊˌvɑːprəˈsɛpʃən/,True,1
امیونوایریز,a m iː o n ʊ a j r e z,/æmjuːˈnoʊˌaɪˌriːz/,True,1
امیونوایزائی,a m iː o n ʊ aɪ z aː i,/æmjuːˈnoʊˌaɪˌzaːi/,True,1
امیونوایس,a m iː o n ʊ a i s,/æmjuːˈnoʊˌaɪs/,True,1
امیونوایسائ,a m iː o n ʊ a i s aː,/æmjuːˈnoʊˌaɪˌsaː/,True,1
امیونوایسائز,a m iː o n ʊ a i s aː z,/æmjuːˈnoʊˌaɪˌsaːz/,True,1
امیونوایساسز,a m iː o n ʊ a s a z,/æmjuːˈnoʊˌaɪˌsɑːz/,True,1
امیونوایسای,a m iː o n ʊ a i s aː,/æmjuːˈnoʊˌaɪˌsaː/,True,1
امیونوایسز,a m iː o n ʊ a i s z,/æmjuːˈnoʊˌaɪˌsəz/,True,1
امیونوتھراپی,a m iː o n uː t͡ʃʰ r ɑː p i,/æmjuːˈnoʊˌθrɒpɪ/,True,1
امیونوتھیراپی,a m iː o n uː t͡ʃʰ r ɑː p i,/æmjuːˈnoʊˌθrɒpɪ/,True,1
امیونوجن,a m iː o n ʊ d͡ʒ e n,/æmjuːˈnoʊˌdʒɛn/,True,1
امیونوجین,a m iː o n ʊ d͡ʒ i n,/æmjuːˈnoʊˌdʒɪn/,True,1
امیونوجینسٹی,a m iː o n ʊ d͡ʒ i n s t i,/æmjuːˈnoʊˌdʒɪnstɪ/,True,1
امیونوجینسی,a m iː o n ʊ d͡ʒ i n s i,/æmjuːˈnoʊˌdʒɪnsɪ/,True,1
امیونوجینک,a m iː o n ʊ d͡ʒ i n k,/æmjuːˈnoʊˌdʒɪnk/,True,1
امیونوجینیٹکٹی,a m iː o n ʊ d͡ʒ i n iː t ɑː t i,/æmjuːˈnoʊˌdʒɪnɪtɑːtɪ/,True,1
امیونودفیشینسیز,a m iː o n uː d ɪ f iː ʃ i n s e z,/æmjuːˈnoʊˌdɪfiʃənsiz/,True,1
امیونوسائٹو,a m iː o n uː s aɪ t o,/æmjuːˈnoʊˌsaɪtoʊ/,True,1
امیونوسوپریسنٹس,a m iː o n uː s oʊ p r e s ə n t s,/æmjuːˈnoʊˌsoʊpreʊˌsɛnt s/,True,1
امیونوسپرسیو,a m iː o n uː s p e r s iː o,/æmjuːˈnoʊˌspoʊrˈsiːoʊ/,True,1
امیونوسپریشن,a m iː o n uː s p r ɛ ʃ ən,/æmjuːˈnoʊˌsoʊprɛʃən/,True,1
امیونولوجسٹ,a m iː o n o l ɪ ʤ ɪ s t,/æmjuːˈnoʊˌlɒdʒɪst/,True,1
امیونولوجی,a m iː o n o l ɒ ʤ i,/æmjuːˈnoʊˌlɒdʒi/,True,1
امیونولوجیکل,a m iː o n o l ɒ ʤ ɪ k əl,/æmjuːˈnoʊˌlɒdʒɪkəl/,True,1
امیونوموڈیولیٹرز,a m iː o n o m ʊ d iː oʊ l ɪ t ɹ z,/æmjuːˈnoʊˌmoʊdɪˌwaɪˌleɪtərz/,True,1
امیونوپریسس,a m iː o n uː p r ɛ s s,/æmjuːˈnoʊˌproʊs/,True,1
امیونوپریسیپٹیشن,a m iː o n uː p r ɛ s i p t i ɑː n,/æmjuːˈnoʊˌproʊpʃən/,True,1
امیونوڈیفیشنسی,a m iː o n uː d ɪ f iː ʃ ən s i,/æmjuːˈnoʊˌdɪfiʃənsi/,True,1
امیونوگلوبولن,a m iː o n uː ɡ l oʊ b ʊ l n,/æmjuːˈnoʊˌɡloʊbələ n/,True,1
امیونوگلوبولین,a m iː o n uː ɡ l oʊ b oʊ l ɪ n,/æmjuːˈnoʊˌɡloʊbəliːn/,True,1
امیونوگلوبولینز,a m iː o n uː ɡ l oʊ b oʊ l ɪ n z,/æmjuːˈnoʊˌɡloʊbələ nz/,True,1
امیونوہسٹوشی,a m iː o n uː h e s t o ʃ iː,/æmjuːˈnoʊˌhɛstʃiː/,True,1
امیونوہسٹوشیمی,a m iː o n uː h e s t o ʃ e m i,/æmjuːˈnoʊˌhɛstʃiː/,True,1
امیونوہسٹوشیمیسٹری,a m iː o n uː h e s t o ʃ i e s t r i,/æmjuːˈnoʊˌhɛstʃiːˌmiːstri/,True,1
امیونوہسٹولوجی,a m iː o n uː h e s t o l o ʤ i,/æmjuːˈnoʊˌhɛstɒlədʒi/,True,1
امیونوہسٹوکیمیکا,a m iː o n uː h e s t oʊ k iː m ɪ k ɑː,/æmjuːˈnoʊˌhɛstɒkɛmɪkɑː/,True,1
امیونوہسٹوکیمیکل,a m iː o n uː h e s t oʊ k iː m ɪ k əl,/æmjuːˈnoʊˌhɛstɒkɪmɪkəl/,True,1
امیونٹی,a m iː o n t i,/æmjuːˈnɪti/,True,1
امیونکمپلیکسز,a m iː o n k ʌ m p l ɪ k s,/æmjuːˈnɒkˌklɪksɪz/,True,1
امیونیجنز,a m iː o n ɪ d͡ʒ e n z,/æmjuːˈnoʊˌdʒɛnz/,True,1
امیوٹروفک,a m iː o u t r ɒ f,/æmjuːˈoʊtɹɒf/,True,1
امیٹر,a m iː t ɹ,/ˈæmɪˌtiːɹ/,True,1
امیٹریپٹیلین,a m iː t ɹ i p t e l iː n,/æmɪˈtɹɪˌpɛliːn/,True,1
امیٹس,a m iː t s,/ˈæmɪts/,True,1
امیٹول,a m iː t ɒ l,/ˈæmɪtoʊl/,True,1
امیٹَل,a m iː t ɪ l,/ˈæmɪtəl/,True,1
امیٹپٹ,a m iː t p t,/ˈæmɪtpt/,True,1
امیٹھی,a m iː t ʰ iː,/ˈæmɪtʰiː/,True,1
امیٹیٹر,a m iː t iː t ɹ,/ˈæmɪtiːtɹ/,True,1
امیپلیٹیوڈ,a m iː p l ɪ t iː v ʊ d,/æmɪˈplɪtivʊd/,True,1
امیچائی,a m iː t͡ʃ aː i,/ˈæmɪt͡ʃaːi/,True,1
امیچر,a m iː t ʃ e ɹ,/ˈæmɪtʃɹ/,True,1
امیچرز,a m iː t ʃ ɹ z,/ˈæmɪtʃərz/,True,1
امیچمنٹ,a m iː t ʃ m e n t,/ˈæmɪtʃmənt/,True,1
امیچور,a m iː t ʃ ʊ ɹ,/ˈæmɪtʃʊr/,True,1
امیچی,a m iː t͡ʃ iː,/ˈæmɪt͡ʃiː/,True,1
امیچیور,a m iː t͡ʃ ʊ ɹ,/ˈæmɪt͡ʃʊər/,True,1
امیڈ,a m iː d,/ˈæmɪd/,True,1
امیڈازول,a m iː d ɑː z oʊ l,/ˈæmɪdɑːzɔːl/,True,1
امیڈور,a m iː d ʊ ɹ,/ˈæmɪdʊɹ/,True,1
امیڈولٹ,a m iː d oʊ l t,/ˈæmɪdoʊlt/,True,1
امیڈیرو,a m iː d iː ɹ oʊ,/ˈæmɪdɪˌroʊ/,True,1
امیڈیزولیم,a m iː d iː zoʊ l iː m,/ˈæmɪdizəˌliːm/,True,1
امیڈینوٹراسفرز,a m iː d iː noʊ t r ɑs f ɹ z,/ˈæmɪdɪˌnoʊˌtræsˈfɜːz/,True,1
امیڈیولرنگ,a m iː d i oː l ɪ r ŋ,/aˈmiːdijoːlɜːŋ/,True,1
امیکال,a m iː k ɑː l,/əmiːkɑːl/,True,1
امیکالولو,a m iː k ɑː l uː,/əmiːkɑːluː/,True,1
امیکو,a m iː k u,/əmiːkuː/,True,1
امیگا,a m iː ɡ a,/əmiːɡaː/,True,1
امیگرنٹ,a m iː ɡ r eː n t,/əmiːɡrɛnt/,True,1
امیگرنٹس,a m iː ɡ r eː n t s,/əmiːɡrɛnt͡s/,True,1
امیگریشن,a m iː ɡ r eː ʃ n,/əmiːɡrəʃn/,True,1
امیگرین,a m iː ɡ r iː n,/əmiːɡriːn/,True,1
امیگرینٹس,a m iː ɡ r iː n t s,/əmiːɡriːnts/,True,1
امیگز,a m iː ɡ z,/əmiːgz/,True,1
امیگلوبولنز,a m iː ɡ loː b uː l n z,/əmiːɡlobuːlz/,True,1
امیگلوبولین,a m iː ɡ l oː b uː l ɪ n,/əmiːɡlobuːlin/,True,1
امیگو,a m iː ɡ u,/əmiːguː/,True,1
امیگڈلا,a m iː ɡ d l a,/əmiːɡdlɑː/,True,1
امیگی,a m iː ɡ iː,/əmiːɡiː/,True,1
امیں,a m ẽː,/əmə̃ː/,True,1
امیہ,a m iː j a,/əmiːjɑː/,True,1
امییلیا,a m iː iː l iː a,/əmiːiːliːɑː/,True,1
امے,a m eː,/əmeː/,True,1
ان,ʊ n,/ʊn/,True,1
انآرگینک,ʊ n ɑː r ɡ iː n k,/ʊnɑːrɡiːnk/,True,1
انآگاہی,ʊ n ɑː ɡ aː ɦ iː,/ʊnɑːɡaːɦiː/,True,1
انا,ɪ n ɑː,/ɪnɑː/,True,1
اناؤنس,ʊ n ɑː n s,/ʊnɑːns/,True,1
اناؤنسر,ʊ n ɑː n s ə r,/ʊnɑːnsər/,True,1
اناؤنسمنٹ,ʊ n ɑː n s m ə n t,/ʊnɑːnsmənt/,True,1
انائونی,ɪ n aː j uː n i,/ɪnɑːjuːni/,True,1
انائیونز,ɪ n aː j uː n z,/ɪnɑːjuːnz/,True,1
انائیکٹزم,ɪ n aː ɪ k t z əm,/ɪnɑːɪktzəm/,True,1
انائیں,ɪ n ɑː j ẽː,/ɪnɑːjẽː/,True,1
انائیہائیڈریڈ,ɪ n aː j iː ɦ aː ɪ d r eː d,/ɪnɑːjiːɦaːɪdrɛd/,True,1
انابارا,ɪ n aː b ɑː r ɑː,/ɪnɑːbɑːrɑː/,True,1
اناباسی,ɪ n aː b ɑ s iː,/ɪnɑːbɑːsiː/,True,1
انابلومے,ɪ n aː b l oː m e,/ɪnɑːblume/,True,1
انابولزم,ɪ n aː b oː l z əm,/ɪnɑːbɔːlzəm/,True,1
انابولک,ɪ n aː b oː l k,/ɪnɔːlbk/,True,1
انابیلا,ɪ n aː b iː l ɑː,/ɪnɑːbilaː/,True,1
انابیول,ɪ n aː b iː oʊ l,/ɪnɑːbiːoʊl/,True,1
اناتروکوریون,ɪ n ɑː t r oː k oː r iː j uː n,/ɪnɑːtroʊkɔːrjuːn/,True,1
اناتولی,ɪ n ɑː t oː l iː,/ɪnɑːtɔːliː/,True,1
اناتولیا,ɪ n ɑː t oː l i j a,/ɪnɑːtɔːliːjɑː/,True,1
اناتولین,ɪ n ɑː t oː l i n,/ɪnɑːtɔːlɪn/,True,1
اناتولیہ,ɪ n ɑː t oː l i j a,/ɪnɑːtɔːliːjɑː/,True,1
اناتومی,ɪ n ɑː t oː m i,/ɪnɑːtɔːmiː/,True,1
اناتومیکل,ɪ n ɑː t oː m ɪ k əl,/ɪnɑːtɔːmɪkəl/,True,1
اناتھ,ɪ n aː t̪ ɦ,/ɪnɑːt̪ɦ/,True,1
اناج,ə n ɑː d͡ʒ,/ənɑːd͡ʒ/,True,1
اناجلیز,ə n ɑː d͡ʒ l ɪ z,/ənɑːd͡ʒlɪz/,True,1
اناجوں,ə n ɑː d͡ʒ oː,/ənɑːd͡ʒoː/,True,1
اناجیل,ə n ɑː d͡ʒ iː l,/ənɑːd͡ʒiːl/,True,1
انادلو,ə n a d l o,/əndəlɔː/,True,1
انادورائی,ə n ɑː d oː ɾ aː ɪ,/əndɔːraːi/,True,1
انادولو,ə n ɑː d oː l uː,/əndɔːlouː/,True,1
انادیر,ə n ɑː d ɪ r,/əndɪr/,True,1
انار,ʊ n ɑː r,/ʊnɑːr/,True,1
انارک,ʊ n ɑː r k,/ʊnɑːrk/,True,1
انارکازم,ʊ n ɑː r k ɑː z əm,/ʊnɑːrkɑːzəm/,True,1
انارکزم,ʊ n ɑː r k z əm,/ʊnɑːrkzəm/,True,1
انارکسزم,ʊ n ɑː r k s z əm,/ʊnɑːrkzəm/,True,1
انارکسٹ,ʊ n ɑː r k s t,/ʊnɑːrks t/,True,1
انارکسٹک,ʊ n ɑː r k s t ɪ k,/ʊnɑːrks tɪk/,True,1
انارکلی,ʊ n ɑː r k l iː,/ʊnɑːrkliː/,True,1
انارکو,ʊ n ɑː r k o,/ʊnɑːrko/,True,1
انارکی,ʊ n ɑː r k iː,/ʊnɑːrkiː/,True,1
انارکیائی,ʊ n ɑː r k iː aː iː,/ʊnɑːrkiːˈaːiː/,True,1
انارکیات,ʊ n ɑː r k iː ɑː t,/ʊnɑːrkiːˈaːt/,True,1
انارکیٹزم,ʊ n ɑː r k iː t z əm,/ʊnɑːrkiːˈt͡səm/,True,1
اناریں,ʊ n ɑː r eː n,/ʊnɑːrˈeːn/,True,1
اناستازیا,ʊ n ɑː s t ɑː z iː j ɑː,/ʊnɑːstɑːˈziːjɑː/,True,1
اناستاسیس,ʊ n ɑː s t ɑː s iː s,/ʊnɑːstɑːˈsiːs/,True,1
اناستاسین,ʊ n ɑː s t ɑː s iː n,/ʊnɑːstɑːˈsiːn/,True,1
اناستاسیو,ʊ n ɑː s t ɑː s iː oʊ,/ʊnɑːstɑːˈsiːoʊ/,True,1
اناسٹروپک,ʊ n ɑː s t r oʊ p k,/ʊnɑːstrˈoʊpək/,True,1
اناسپتیسٹ,ʊ n ɑː s p t iː s t,/ʊnɑːspˈtistiːst/,True,1
اناسیو,ʊ n ɑː s iː oʊ,/ʊnɑːsˈiːoʊ/,True,1
اناسیٹروپک,ʊ n ɑː s iː t r oʊ p k,/ʊnɑːsˈiːtərˌoʊpək/,True,1
اناشیو,ʊ n ɑː ʃ iː oʊ,/ʊnɑːˈʃiːoʊ/,True,1
اناطولوجیاں,ʊ n ɑː t oː l oː ɡ i j ɑː n,/ʊnɑːtoːlˈoːɡijɑːn/,True,1
اناطولی,ʊ n ɑː t oː l iː,/ʊnɑːtoːˈliː/,True,1
اناطولیا,ʊ n ɑː t oː l iː j ɑː,/ʊnɑːtoːˈliːjɑː/,True,1
اناطولین,ʊ n ɑː t oː l iː n,/ʊnɑːtoːˈliːn/,True,1
اناطولیہ,ʊ n ɑː t oː l iː ɑː,/ʊnɑːtoːˈliːjɑː/,True,1
اناطومی,ʊ n ɑː t oː m iː,/ʊnɑːtoːˈmiː/,True,1
اناطومیوں,ʊ n ɑː t oː m iː ə n,/ʊnɑːtoːˈmiːaːn/,True,1
انافنے,ʊ n ɑː f n eː,/ʊnɑːfˈneː/,True,1
انافورا,ʊ n ɑː f u r ɑː,/ʊnɑːˈfuːrɑː/,True,1
انافورک,ʊ n ɑː f ʊ r k,/ʊnɑːˈfuːrk/,True,1
انافورہ,ʊ n ɑː f u r ɑː,/ʊnɑːˈfuːrɑː/,True,1
انافونی,ʊ n ɑː f oː n iː,/ʊnɑːˈfuːniː/,True,1
انافونے,ʊ n ɑː f oː n eː,/ʊnɑːˈfuːneː/,True,1
انافیز,ʊ n ɑː f iː z,/ʊnɑːˈfiːz/,True,1
انالائز,ʊ n ɑː l aɪ z,/ʊnɑːlaɪz/,True,1
انالائزر,ʊ n ɑː l a i z ɚ,/ʊnɑːlaɪzɚ/,True,1
انالائسز,ʊ n ɑː l aɪ s z,/ʊnɑːlaɪz/,True,1
انالائسس,ʊ n ɑː l a i s s,/ʊnɑːlaɪs/,True,1
انالائسیس,ʊ n ɑː l a i s iː s,/ʊnɑːlaɪsiːz/,True,1
انالائٹ,ʊ n ɑː l aɪ t,/ʊnɑːlaɪt/,True,1
انالائٹیکل,ʊ n ɑː l aɪ t ɪ k ɑː l,/ʊnɑːlaɪtɪkɑːl/,True,1
انالاگ,ʊ n ɑː l ɑː g,/ʊnɑːlɑːg/,True,1
انالسزر,ʊ n ɑː l s ɚ,/ʊnɑːlsɚ/,True,1
انالسس,ʊ n ɑː l s,/ʊnɑːls/,True,1
انالسِیکل,ʊ n ɑː l s ɪ k ɑː l,/ʊnɑːlsɪkɑːl/,True,1
انالسٹ,ʊ n ɑː l s t,/ʊnɑːlst/,True,1
انالسٹس,ʊ n ɑː l s t s,/ʊnɑːlsts/,True,1
انالسک,ʊ n ɑː l s k,/ʊnɑːlsk/,True,1
انالكشاف,ʊ n ɑː l k ʃ ɑː f,/ʊnɑːlkʃɑːf/,True,1
اناللوجی,ʊ n ɑː l oː ʒ iː,/ʊnɑːloʒiː/,True,1
اناللگ,ʊ n ɑː l ɡ,/ʊnɑːlɡ/,True,1
انالوج,ʊ n ɑː l oː ɡ,/ʊnɑːloːɡ/,True,1
انالوگ,ʊ n ɑː l oː ɡ,/ʊnɑːloːɡ/,True,1
انالوگز,ʊ n ɑː l oː ɡ z,/ʊnɑːloːɡz/,True,1
انالٹک,ʊ n ɑː l t ɪ k,/ʊnɑːlˈtɪk/,True,1
انالٹکس,ʊ n ɑː l t k s,/ʊnɑːlˈtks/,True,1
انالٹیکل,ʊ n ɑː l t ɪ k ɑː l,/ʊnɑːlˈtɪkəl/,True,1
انالگ,ʊ n ɑː l ɡ,/ʊnɑːlɡ/,True,1
انالیزر,ʊ n ɑː l iː z ɚ,/ʊnɑːliːzɚ/,True,1
انالیسر,ʊ n ɑː l iː s ɚ,/ʊnɑːliːsɚ/,True,1
انالیسس,ʊ n ɑː l iː s s,/ʊnɑːliːs/,True,1
انالیسیس,ʊ n ɑː l iː s iː s,/ʊnɑːliːsiːz/,True,1
انالینا,ʊ n ɑː l iː n ɑː,/ʊnɑːliːnɑː/,True,1
انالینابیئربک,ʊ n ɑː l iː n ɑː b ɪː ʌ r b ʊ k,/ʊnɑːliːnɑːbɪːʊrbuːk/,True,1
انالیٹ,ʊ n ɑː l iː t,/ʊnɑːliːt/,True,1
انالیٹکس,ʊ n ɑː l iː t k s,/ʊnɑːliːtks/,True,1
انالیٹیکا,ʊ n ɑː l iː t ɪ k ɑː,/ʊnɑːliːtɪkɑː/,True,1
انالیکٹرانکس,ʊ n ɑː l iː k t ɹ ɒ n ɪ k s,/ʊnɑːliːktɹoːnɪks/,True,1
انام,ʊ n ɑː m,/ʊnɑːm/,True,1
اناما,ʊ n ɑː m ɑː,/ʊnɑːmɑː/,True,1
انامل,ʊ n ɑː m ɪ l,/ʊnɑːmɪl/,True,1
انامورفزم,ʊ n ɑː m ʊ r f z əm,/ʊnɑːmʊrfzəm/,True,1
انامورفک,ɪ n ɒ m o r f ɪ k,/ɪnˈæmɔːrfɪk/,True,1
اناموکس,ɪ n ɒ m ʊ k s,/ɪnˈæmʊks/,True,1
انامیل,ɪ n ɒ m iː l,/ɪnˈɑːmiːl/,True,1
انامیکا,ɪ n ɒ m iː k ɑː,/ɪnˈɑːmika/,True,1
انان,ɪ n ɑː n,/ɪˈnɑːn/,True,1
اناناس,ɪ n ɑː n ɑ s,/ɪˈnɑːnɑs/,True,1
انانتیومرز,ɪ n ɑː n t iː oʊ m ɜː r z,/ɪˈnɑːntiəmərz/,True,1
اناندامین,ɪ n ɑː n d ɑː m ɪ n,/ɪnɑːnˈdɑːmɪn/,True,1
انانسٹرومنٹل,ɪ n ɑː n s t r oʊ m ɪ n t ɑː l,/ɪnˌænstrəˈmɛntəl/,True,1
انانونی,ɪ n ɑː n ʊ iː,/ɪˈnɑːnɪ/,True,1
انانٹیومر,ɪ n ɑː n t iː oʊ m ɜː r,/ɪˈnɑːntiəmər/,True,1
انانڈوبیونوئڈز,ɪ n ɑː n d oʊ b iː uː n oʊ ɪ d z,/ɪˈnɑːndəˈbjuːnɔɪdz/,True,1
انانڈیامائڈ,ɪ n ɑː n d iː ɑː m aː ɪ d,/ɪnˌændɪɑːˈmaɪd/,True,1
انانڈیامین,ɪ n ɑː n d iː ɑː m ɪ n,/ɪnˈændɪɑːmɪn/,True,1
انانگا,ɪ n ɑː n g ɑː,/ɪnˈɑːŋɡɑː/,True,1
انانی,ɪ n ɑː n iː,/ɪˈnɑːniː/,True,1
انانیت,ɪ n ɑː n ɪ t,/ɪˈnɑːnɪt/,True,1
اناونڈر,ɪ n ɑː n aʊ n d ər,/ɪnˈɑːnaʊndər/,True,1
اناٹ,ɪ n ɑː t,/ɪˈnɑːt/,True,1
اناٹاکس,ɪ n ɑː t ɑː k s,/ɪnˈɑːtɑːks/,True,1
اناٹسا,ɪ n ɑː t s ɑː,/ɪnˈɑːtsɑː/,True,1
اناٹول,ɪ n ɑː t oʊ l,/ɪnˈɑːtɔːl/,True,1
اناٹولی,ɪ n ɑː t oʊ l iː,/ɪnˈɑːtɔːliː/,True,1
اناٹولے,ɪ n ɑː t oʊ l e,/ɪnˈɑːtɔːle/,True,1
اناٹومی,ɪ n ɑː t oʊ m iː,/ɪnˈɑːtɔːmiː/,True,1
اناٹیز,ɪ n ɑː t iː z,/ɪˈnɑːtiz/,True,1
اناپورنا,ɪ n ɑː p oː r n ɑː,/ɪnˈɑːpɔːrnɑː/,True,1
اناپورنہ,ɪ n ɑː p oː r n e,/ɪnˈɑːpɔːrna/,True,1
اناپورنی,ɪ n ɑː p oː r n iː,/ɪnˈɑːpɔːrniː/,True,1
اناڈونائی,ɪ n ɑː d oʊ n aɪ,/ɪnˈɑːdoʊnaɪ/,True,1
اناڑلز,ɪ n ɑː r ʤ ɜː l z,/ɪnˈɑːʤərz/,True,1
اناڑی,ɪ n ɑː ʤ iː,/ɪnˈɑːʤiː/,True,1
اناکسیا,ɪ n ɑː k s iː ɑː,/ɪnˈɑːksɪɑː/,True,1
اناکلیٹوس,ɪ n ɑː k l iː t oʊ s,/ɪnˈɑːklɪtoʊs/,True,1
اناکونڈا,ɪ n ɑː k ʊ n d ɑː,/ɪˈnɑːkʊndɑː/,True,1
اناکھیا,ɪ n ɑː kʰ j ɑː,/ɪˈnɑːkʰjɑː/,True,1
اناکی,ɪ n ɑː k iː,/ɪnˈɑːkiː/,True,1
اناگو,ɪ n ɑː ɡ oʊ,/ɪˈnɑːɡoʊ/,True,1
اناہائڈرز,ɪ n ɑː haɪ d ɜː r z,/ɪnˈɑːhaɪdərz/,True,1
اناہیم,ɪ n ɑː h iː m,/ɪˈnɑːhiːm/,True,1
انای,ɪ n aː iː,/ɪˈnɑːiː/,True,1
انایروبک,ɪ n aː r oʊ b ɪ k,/ɪnˈaːroʊbɪk/,True,1
انایون,ɪ n aː j oʊ n,/ɪˈnɑːjɔn/,True,1
انایٹومی,ɪ n aː t oʊ m iː,/ɪˈnɑːtoʊmiː/,True,1
انبار,ɪ n b ɑː r,/ɪnˈbɑːr/,True,1
انبارش,ɪ n b ɑː r ʃ,/ɪnˈbɑːrʃ/,True,1
انباطی,ɪ n b ɑː t iː,/ɪnˈbɑːtiː/,True,1
انبال,ɪ n b ɑː l,/ɪnˈbɑːl/,True,1
انباکس,ɪ n b ʊ k s,/ɪnˈbʊks/,True,1
انبریڈنگ,ɪ n b r iː d ɪ ŋ,/ɪnˈbrɛdɪŋ/,True,1
انبساط,ɪ n b ʊ s ɑː t,/ɪnˈbʊsɑːt/,True,1
انبلو,ɪ n b l oʊ,/ɪnˈbloʊ/,True,1
انبلٹمنٹ,ɪ n b l ɪ t m ə n t,/ɪnˈbəlṭmənt/,True,1
انبوکسنگ,ɪ n b ʊ k s ɪ ŋ,/ˈɪnbʊksɪŋ/,True,1
انبوہ,ɪ n b oʊ h,/ɪnˈboʊ/,True,1
انبھے,ɪ n b h eː,/ɪˈnbeː/,True,1
انبہب,ɪ n b ɦ,/ˈɪnbə/,True,1
انبیا,ɪ n b iː ɑː,/ɪnˈbijaː/,True,1
انبیبیٹڈ,ɪ n b iː b iː t t e d,/ɪnˈbibiːtəd/,True,1
انبیوبے,ɪ n b iː oː b e,/ɪnˈbɪoːbɛ/,True,1
انبیٹ,ɪ n b iː ɪ t,/ɪnˈbɪt/,True,1
انبیڈنگ,ɪ n b iː d ɪ ŋ,/ˈɪnbɪdɪŋ/,True,1
انبیڈڈ,ɪ n b iː d d,/ˈɪnbɪdd/,True,1
انبیکمنٹ,ɪ n b iː k m ɪ n t,/ɪnˈbɪkmənt/,True,1
انت,a n t,/ənt/,True,1
انتائی,ʔ ə n t aː i,/ʔəntɑːi/,True,1
انتارس,ʔ ə n t aː r s,/ʔəntɑːrs/,True,1
انتارہک,ʔ ə n t aː r ɑː ɦ,/əntɑːrɑːɦ/,True,1
انتالپی,ʔ ə n t aː l p iː,/əntɑːlpɪ/,True,1
انتالیا,ʔ ə n t aː l iː j a,/əntɑːljɑ/,True,1
انتالیپی,ʔ ə n t aː l iː p iː,/əntɑːlɪpiː/,True,1
انتاکشری,ʔ ə n t ɑː k ʃ r iː,/əntɑːkʃriː/,True,1
انتایوس,ʔ ə n t aː j u s,/əntɑːjus/,True,1
انتباہ,ʔ ɪ n t b ɑː h,/ɪntbɑːh/,True,1
انتباہات,ʔ ɪ n t b ɑː h ɑː t,/ɪntbɑːhɑːt/,True,1
انتباہی,ʔ ɪ n t b ɑː h iː,/ɪntbɑːhiː/,True,1
انتجابی,ʔ ə n t d ʒ ɑː b iː,/əntd͡ʒɑːbiː/,True,1
انتجانات,ʔ ə n t d ʒ ɑː n ɑː t,/əntd͡ʒɑːnɑːt/,True,1
انتحاب,ʔ ɪ n t ɦ ɑː b,/ɪntɦɑːb/,True,1
انتحابات,ʔ ɪ n t ɦ ɑː b ɑː t,/ɪntɦɑːbɑːt/,True,1
انتحابی,ʔ ɪ n t ɦ ɑː b iː,/ɪntɦɑːbiː/,True,1
انتخاب,ʔ n t ɦ ɑː b,/ənt͡ʃɑːb/,True,1
انتخابات,ʔ n t ɦ ɑː b ɑː t,/ənt͡ʃɑːbɑːt/,True,1
انتخاباتمیں,ʔ n t ɦ ɑː b ɑː t m ɛ,/ənt͡ʃɑːbɑːt meɪ/,True,1
انتخابت,ʔ n t ɦ ɑː b t,/ənt͡ʃɑːb t/,True,1
انتخابوں,ʔ n t ɦ ɑː b ɪ n,/ənt͡ʃɑːbɪn/,True,1
انتخابی,ʔ n t ɦ ɑː b iː,/ənt͡ʃɑːbɪ/,True,1
انتخابیت,ʔ n t ɦ ɑː b iː t,/ənt͡ʃɑːbɪt/,True,1
انتخامی,ʔ n t ɦ ɑː m iː,/əntɦɑːmiː/,True,1
انتخانی,ʔ n t ɦ ɑː n iː,/əntɦɑːniː/,True,1
انتخـابات,ʔ n t ɦ ɑː b ɑː t̪,/ənt͡ʃɑːbɑːt/,True,1
انتراتی,ʔ ɪ n t ɾ ɑː t iː,/ɪntɾɑːtiː/,True,1
انترازی,ʔ ɪ n t ɾ ɑː z iː,/ɪntɾɑːziː/,True,1
انتراپی,ʔ ɪ n t ɾ ɑː p iː,/ɪntɾɑːpiː/,True,1
انترشموی,ʔ ɪ n t ɾ ʃ m uː iː,/ɪntɾʃmuːiː/,True,1
انترفِنٹی,ɪ n t ɾ ə f ɪ n t iː,/ɪntɾəfɪntɪ/,True,1
انترن,ɪ n t ɾ ɑː n,/ɪntɾɑːn/,True,1
انترنت,ɪ n t ɾ n t,/ɪntɾɛnt/,True,1
انتروپک,ʔ ɪ n t ɾ u p k,/əntɾuːpk/,True,1
انتروپی,ʔ ɪ n t ɾ oː p iː,/əntɾoːpiː/,True,1
