urdu_text,phonemes,ipa,is_valid,attempts
باسکٹ,b aː s k ɪ t,/bɑːsˈkɪt/,True,1
باسیتیر,b aː s iː t̪ iː r,/bɑːsiːˈt̪iːr/,True,1
باسیلیکا,b aː s iː l iː k a,/bɑːsiːliːˈka/,True,1
باسیوں,b aː s iː õː,/bɑːsiːˈõː/,True,1
باسیٹلو,b aː s iː t l o,/bɑːsiːtˈlo/,True,1
باشاہ,b aː ʃ ɑː ɦ,/bɑːˈʃɑːɦ/,True,1
باشقندرے,b aː ʃ q ə n d r e,/bɑːʃqənˈdre/,True,1
باشقورتوستان,b aː ʃ q ʊ r t oː s t aː n,/bɑːʃqʊrtoːsˈtɑːn/,True,1
باشقیرستان,b aː ʃ q iː r s t ɑː n,/bɑːʃqiːrˈstɑːn/,True,1
باشندوں,b aː ʃ n d õː,/bɑːʃnˈdõː/,True,1
باشندہ,b aː ʃ n d ə,/bɑːʃnˈdə/,True,1
باشندے,b aː ʃ n d e,/bɑːʃnˈde/,True,1
باشکوردستان,b aː ʃ k ʊ r d s t ɑː n,/bɑːʃkʊrdəsˈtɑːn/,True,1
باشکیر,b aː ʃ k iː r,/bɑːʃkiːr/,True,1
باشکیرستان,b aː ʃ k iː r s t ɑː n,/bɑːʃkiːrˈstɑːn/,True,1
باصلاحیت,b aː s ə l aː ɦ i ː j ə t,/bɑːsəˈlaːɦiːjət/,True,1
باضابطہ,b aː z aː ɟ a t̪ ə,/bɑːˈzaːɟət̪ə/,True,1
باضاطبہ,b aː z aː t̪ ə b a,/bɑːˈzɑːt̪əbɑ/,True,1
بالخصوص,b aː l k ʰ u s u s,/bɑːlχʊˈsuːs/,True,1
باطنی,b aː t n i,/baːtˈni/,True,1
باطنیہ,b aː t n i j ə,/baːtˈnija/,True,2
باطنیہ,b aː t n i j ə,/baːtˈnija/,True,2
باعزت,b aː ʕ i z z ə t,/baːʕɪzˈzət/,True,1
باعزتشریف,b aː ʕ i z z ə t ʃ ə r iː f,/baːʕɪzˈzətʃəriːf/,True,1
باعلوی,b aː ʕ uː l w iː,/baːʕuːlˈwiː/,True,1
باعمل,b aː ʕ a m l,/baːʕˈməl/,True,1
باعث,b aː ʕ i s s,/baːʕɪss/,True,1
باغات,b aː ɣ aː t,/baːˈɣaːt/,True,2
باغات,b aː ɣ aː t,/baːˈɣaːt/,True,2
باغبان,b aː ɣ b aː n,/baːɣˈbɑːn/,True,1
باغریائی,b aː ɣ r iː j aː i,/baːɣrɪˈjaːi/,True,1
باغستان,b aː ɣ s t aː n,/baːɣsˈtaːn/,True,2
باغستان,b aː ɣ s t aː n,/baːɣsˈtaːn/,True,2
باغندی,b aː ɣ n d i,/baːɣnˈdi/,True,1
باغونه,b aː ɣ uː n ə,/baːɣuːnə/,True,1
باغوں,b aː ɣ uː ɳ,/baːɣuːŋ/,True,1
باغیانہ,b aː ɣ iː aː n ə,/baːɣiːˈaːnə/,True,1
باغیوں,b aː ɣ iː j oː ɳ,/baːɣiːˈjoːŋ/,True,1
بافدم,b aː f d ə m,/baːfˈdəm/,True,1
باقائد,b aː q aː ɪ d,/baːqɑːˈɪd/,True,1
باقائدہ,b aː q aː ɪ d a,/baːqɑːˈɪdə/,True,1
باقاعدگی,b aː q aː ɪ d g i,/baːqɑːɪdˈgi/,True,1
باقاعدہ,b aː q aː ɪ d a,/baːqɑːɪˈdə/,True,1
باقر,b aː q ə r,/bɑːqər/,True,1
باقرشاه,b aː q ə r ʃ aː h,/bɑːqərˈʃɑːh/,True,1
باقریہ,b aː q ɪ r iː j ə,/bɑːqɪˈriːja/,True,1
باقلانی,b aː q l aː n i,/bɑːqlɑːˈni/,True,1
باقیات,b aː q iː j aː t,/bɑːqɪˈjaːt/,True,1
باقیدگی,b aː q ɪ d g i,/bɑːqɪdˈgi/,True,1
باكستان,b aː k s t aː n,/bɑːksˈtɑːn/,True,1
بالآخر,b aː l aː x ɪ r,/bɑːlɑːˈxɪr/,True,2
بالآخر,b aː l aː x ɪ r,/bɑːlɑːˈxɪr/,True,2
بالآخرنو,b aː l aː x ɪ r n oː,/bɑːlɑːxɪrˈnoː/,True,1
بالآکر,b aː l aː k ə r,/bɑːlɑːˈkər/,True,1
بالائی,b aː l aː iː,/bɑːlɑːˈiː/,True,1
بالاالذکر,b aː l aː aː l ð ɪ k r,/bɑːlɑːˌðɪˈkr/,True,1
بالابالی,b aː l aː b aː l i,/bɑːlɑːˈbɑːli/,True,1
بالاتر,b aː l aː t ə r,/bɑːlɑːˈtər/,True,1
بالاتفاق,b aː l aː t t ə f aː q,/bɑːlɑːtˈtəfɑːq/,True,1
بالاجی,b aː l aː d͡ʒ iː,/bɑːlɑːˈdʒiː/,True,1
بالاحصار,b aː l aː ɦ s aː r,/bɑːlɑːɦsˈɑːr/,True,1
بالاختیار,b aː l aː x t iː j aː r,/bɑːlɑːxˈtiːjɑːr/,True,1
بالادستی,b aː l aː d ʊ s t i,/bɑːlɑːˈdʊsti/,True,1
بالاشتراك,b aː l aː ʃ t ə r aː k,/bɑːlɑːʃtərˈɑːk/,True,1
بالاصاحب,b aː l aː s ɑː ɦ ɪ b,/bɑːlɑːsɑːˈɦɪb/,True,1
بالام,b aː l aː m,/bɑːˈlɑːm/,True,1
بالاوارستان,b aː l aː ʋ aː r s t aː n,/bɑːlɑːʋɑːrˈstɑːn/,True,1
بالا,b aː l aː,/bɑːˈlɑː/,True,1
بالترتیب,b aː l t ər t i b,/bɑːltərˈtiːb/,True,1
بالجبر,b aː l d͡ʒ ə b r,/bɑːld͡ʒəˈbər/,True,2
بالجبر,b aː l d͡ʒ ə b r,/bɑːld͡ʒəˈbər/,True,2
بالجذور,b aː l d͡ʒ ʊ z uː r,/bɑːld͡ʒʊːˈzuːr/,True,1
بالحاظ,b aː l ɦ aː ð,/bɑːlɦɑːˈð/,True,1
بالخروف,b aː l x ʊ r uː f,/bɑːlxʊˈruːf/,True,1
بالدرة,b aː l d ʊ r ə,/bɑːlˈdʊrə/,True,1
بالذات,b aː l z aː t,/bɑːlzɑːt/,True,1
بالسبرامنیم,b aː l s b r aː m ɪ n ɪ m,/bɑːlsbrɑːmɪˈnɪm/,True,1
بالستان,b aː l s t aː n,/bɑːlstˈɑːn/,True,2
بالستان,b aː l s t aː n,/bɑːlstˈɑːn/,True,2
بالشام,b aː l ʃ aː m,/bɑːlʃɑːm/,True,1
بالشویک,b aː l ʃ oː ɪ k,/bɑːlʃoːɪk/,True,1
بالشویکوں,b aː l ʃ oː ɪ k oː ɳ,/bɑːlʃoːɪˈkoːŋ/,True,1
بالصواب,b aː l s ʊ aː b,/bɑːlsʊˈɑːb/,True,1
بالصراحت,b aː l s ɾ aː ɦ a t,/bɑːl sɾɑːˈɦət/,True,1
بالعرض,b aː l ʕ a r ð,/bɑːlˈʕərð/,True,1
بالعلماء,b aː l ʕ u l a m aː ʔ,/bɑːlʕʊlˈmɑːʔ/,True,1
بالعموم,b aː l ʕ u m,/bɑːlˈʕʊm/,True,1
بالغان,b aː l ɣ aː n,/bɑːlɣɑːn/,True,1
بالغوں,b aː l ɣ oː ɳ,/bɑːlɣoːɳ/,True,1
بالفاظ,b aː l f aː ɕ,/bɑːlˈfɑːz/,True,1
بالفعل,b aː l f i ʕ l,/bɑːlˈfɪʕl/,True,1
بالفور,b aː l f uː r,/bɑːlˈfuːr/,True,1
بالقبول,b aː l q uː l,/bɑːlqʊːl/,True,1
بالقوی,b aː l q a w i,/bɑːlˈqəwiː/,True,1
باللفظ,b aː l ɫ u f ẓ,/bɑːlˈɫʊfz/,True,1
بالله,b aː l l a h,/bɑːlˈlɑːh/,True,1
باللهى,b aː l l a h i,/bɑːlˈlɑːhi/,True,1
باللہ,b aː l ɬ ɬ a h,/bɑːɬːɑːh/,True,3
باللہ,b aː l ɬ ɬ a h,/bɑːɬːɑːh/,True,3
باللہ,b aː l ɬ ɬ a h,/bɑːɬːɑːh/,True,3
بالم,b aː l m,/bɑːlm/,True,1
بالمخصوص,b aː l m ʊ x ʂ uː s,/bɑːlmʊxˈʂuːs/,True,1
بالمعروف,b aː l m a ʕ r uː f,/bɑːlmɑːˈʕruːf/,True,1
بالمعنی,b aː l m a ʕ n i,/bɑːlməˈniː/,True,1
بالمقابل,b aː l m a q aː b ə l,/bɑːlməˈqɑːbəl/,True,1
بالن,b aː l n,/bɑːln/,True,1
بالنگستان,b aː l n ɡ ɪ s t aː n,/bɑːlŋɡɪsˈtɑːn/,True,1
بالواسطہ,b aː l w aː s ɪ t ɦ ə,/bɑːlwɑːsɪt̪ˈɦə/,True,1
بالوں,b aː l oː ɳ,/bɑːloːɳ/,True,1
بالٹک,b aː l t k,/bɑːlˈʈək/,True,2
بالٹک,b aː l t k,/bɑːlˈʈək/,True,2
بالچندر,b aː l t͡ʃ ə n d ɾ,/bɑːlˈt͡ʃəndɾ/,True,1
بالک,b aː l k,/bɑːlk/,True,1
بالکرام,b aː l k ɾ aː m,/bɑːlˈkɾɑːm/,True,1
بالکل,b aː l k ʊ l,/bɑːlˈkʊl/,True,1
بالکی,b aː l k iː,/bɑːlˈkiː/,True,1
بالیان,b aː l iː aː n,/bɑːliːˈɑːn/,True,1
بالیاں,b aː l iː ãː,/bɑːliːˈjɑ̃ː/,True,1
بالیدگی,b aː l iː d eː ɡ i,/bɑːliːˈdeːɡi/,True,1
بالیسر,b aː l iː s ɾ,/bɑːliːsɾ/,True,1
بالیمسکاو,b aː l iː m s k aː u,/bɑːlimˈskaːu/,True,1
بالیٹمور,b aː l iː ʈ m oː r,/bɑːliːʈˈmoːr/,True,1
بالیکا,b aː l iː k a,/bɑːˈliːka/,True,1
بامبرگ,b aː m b ər ɡ,/bɑmˈbərɡ/,True,1
بامبے,b aː m b eː,/bɑmˈbeː/,True,1
بامجبوری,b aː m d͡ʒ b oː r i,/bɑmd͡ʒboːˈri/,True,1
بامرالله,b aː m r ɑː l l a h,/bɑm rɑːlˈlɑːh/,True,1
بامراللہ,b aː m r ɑː l l aː h,/bɑm rɑːlˈlɑːh/,True,1
بامستان,b aː m s t aː n,/bɑmˈstɑːn/,True,1
بامسمی,b aː m s ə m i,/bɑmˈsəmi/,True,1
بامعنی,b aː m m a ʕ n i,/bɑmˈmaːniː/,True,2
بامعنی,b aː m m a ʕ n i,/bɑmˈmaːniː/,True,2
بامیان,b aː m iː aː n,/bɑːmiːˈɑːn/,True,1
بانات,b aː n aː t,/bɑːˈnɑːt/,True,1
بانتین,b aː n t iː n,/bɑːnˈtiːn/,True,1
بانجھ,b aː n d͡ʒ,/bɑːnˈd͡ʒ/,True,1
باندا,b aː n d a,/bɑːnˈdɑː/,True,1
باندھ,b aː n d ʱ,/bɑːnd̪ʱ/,True,1
باندھا,b aː n d ʱ a,/bɑːnˈd̪ʱɑː/,True,1
باندھتے,b aː n d ʱ t e,/bɑːnˈd̪ʱte/,True,1
باندھنا,b aː n d ʱ n a,/bɑːnˈd̪ʱnɑː/,True,1
باندھنے,b aː n d ʱ n e,/bɑːnˈd̪ʱne/,True,1
باندھی,b aː n d ʱ iː,/bɑːnˈd̪ʱiː/,True,1
باندھیں,b aː n d ʱ eː ɳ,/bɑːnˈd̪ʱeːɳ/,True,1
باندھے,b aː n d ʱ e,/bɑːnˈd̪ʱe/,True,2
باندھے,b aː n d ʱ e,/bɑːnˈd̪ʱe/,True,2
باندی,b aː n d iː,/bɑːnˈdiː/,True,1
باندیاں,b aː n d iː ãː,/bɑːnˈdiːjɑ̃ː/,True,1
بانسری,b aː n s r i,/bɑːnˈsri/,True,1
بانسریا,b aː n s r i aː,/bɑːnsriˈaː/,True,1
بانسٹیڈ,b aː n s t ɪ ɖ,/bɑːnsˈʈɪɖ/,True,1
بانو,b aː n o,/bɑːˈno/,True,1
بانوے,b aː n o eː,/bɑːˈnoːeː/,True,1
بانٹا,b aː n t a,/bɑːnˈʈa/,True,1
بانٹنے,b aː n t ɳ e,/bɑːnˈʈne/,True,1
بانڈز,b aː n ɖ z,/bɑːnɖz/,True,1
بانڈوں,b aː n ɖ oː ɳ,/bɑːnˈɖoːɳ/,True,1
بانکے,b aː n k e,/bɑːŋˈke/,True,2
بانکے,b aː n k e,/bɑːŋˈke/,True,2
بانگریزی,b aː n g r iː z i,/bɑːŋɡˈriːzi/,True,1
بانگی,b aː n ɡ i,/bɑːnˈɡi/,True,1
بانہاں,b aː n əː ɦ ãː,/bɑːnˈɦɑ̃ː/,True,1
بانہہ,b aː n ə ɦ ə,/bɑːnˈɦə/,True,1
بانی,b aː n i,/bɑːˈni/,True,2
بانیان,b aː n iː ɑː n,/bɑːniˈɑːn/,True,1
بانیوں,b aː n iː oː ɳ,/bɑːniˈoːɳ/,True,1
بانی,b aː n i,/bɑːˈni/,True,2
باواریا,b aː w aː r i aː,/bɑːˈwaːrijaː/,True,1
باوجود,b aː w ʊ j ʊ d,/bɑːwʊˈdʒʊd/,True,2
باوجود,b aː w ʊ j ʊ d,/bɑːwʊˈdʒʊd/,True,2
باوجودآپ,b aː w ʊ j ʊ d aː p,/bɑːwʊdʒʊdˈaːp/,True,1
باورا,b aː w aː r aː,/bɑːˈwaːraː/,True,1
باورچن,b aː w ə r t͡ʃ ə n,/bɑːˈwert͡ʃən/,True,1
باورچی,b aː w ə r t͡ʃ i,/bɑːˈwert͡ʃi/,True,2
باورچی,b aː w ə r t͡ʃ i,/bɑːˈwert͡ʃi/,True,2
باورے,b aː w ə r e,/bɑːˈweːr/,True,1
باوزیر,b aː w ʊ z iː r,/bɑːwʊˈziːr/,True,1
باوصف,b aː w ə s ɪ f,/bɑːˈwasɪf/,True,1
باولنگ,b aː w ə l ɪ ŋ,/bɑːˈwəlɪŋ/,True,1
باوڑی,b aː w ɽ i,/bɑːˈwɽi/,True,1
باویری,b aː w iː r i,/bɑːwiːˈri/,True,1
باویرین,b aː w iː r iː n,/bɑːwiːˈriːn/,True,1
بايلــــــــي,b aː i l i,/bɑːˈili/,True,1
باٹلی,b aː ʈ l i,/bɑːʈˈli/,True,1
باپوں,b aː p oː ɳ,/bɑːˈpoːɳ/,True,1
باپا,b aː p a,/bɑːˈpa/,True,2
باپا,b aː p a,/bɑːˈpa/,True,2
باپٹسٹ,b aː p t s ʈ,/bɑːpˈʈsʈ/,True,1
باپٹسٹوں,b aː p t s ʈ oː ɳ,/bɑːpʈsˈʈoːɳ/,True,1
باچاخان,b aː t͡ʃ aː x aː n,/bɑːt͡ʃɑːˈxɑːn/,True,1
باڈیز,b aː ɖ i z,/bɑːɖɪz/,True,1
باکاری,b aː k aː r i,/bɑːˈkaːri/,True,1
باکرے,b aː k r e,/bɑːˈkre/,True,1
باکرےراجا,b aː k r e r aː d͡ʒ aː,/bɑːkrerɑːˈd͡ʒaː/,True,1
باکسر,b aː k s ə r,/bɑːkˈsər/,True,1
باکسرز,b aː k s ər z,/bɑːksərz/,True,1
باکسز,b aː k s ə z,/bɑːksəz/,True,1
باکسنگ,b aː k s ɪ ŋ,/bɑːkˈsɪŋ/,True,1
باکمال,b aː k m aː l,/bɑːkˈmaːl/,True,1
باکو,b aː k o,/bɑːˈko/,True,1
باگایوگو,b aː ɡ aː j o ɡ o,/bɑːɡɑːˈjoɡo/,True,1
باگراٹی,b aː ɡ r aː t i,/bɑːɡrɑːˈti/,True,1
باگوستان,b aː ɡ uː s t aː n,/bɑːɡʊsˈtɑːn/,True,1
باگیں,b aː ɡ ẽː,/bɑːɡẽː/,True,1
باہر,b aː ɦ ɪ r,/bɑːˈɦɪr/,True,1
باہلی,b aː ɦ l i,/bɑːˈɦli/,True,1
باہمی,b aː ɦ m i,/bɑːˈɦmi/,True,2
باہمی,b aː ɦ m i,/bɑːˈɦmi/,True,2
باہنر,b aː ɦ n ə r,/bɑːɦˈnər/,True,2
باہنر,b aː ɦ n ə r,/bɑːɦˈnər/,True,2
باہیا,b aː ɦ i aː,/bɑːˈɦiaː/,True,1
بایاں,b aː j ãː,/bɑːˈjãː/,True,1
بایتادی,b aː j t aː d i,/bɑːjtɑːˈdi/,True,1
بایرینک,b aː j r iː n k,/ˈbaːjriːnk/,True,1
بایزید,b aː j z iː d,/ˈbaːjziːd/,True,1
بایوم,b aː j uː m,/ˈbaːjuːm/,True,1
ببابیہ,b b aː b iː a,/bːaːˈbiːja/,True,1
بباطن,b b aː t ɪ n,/bːaːˈtɪn/,True,1
ببانگ,b b aː ŋ,/bːaːŋ/,True,1
ببلو,b b aː l uː,/bːaːˈluː/,True,1
ببيروت,b b iː r uː t,/bːiːˈruːt/,True,1
ببیتا,b b iː t aː,/bːiːˈtaː/,True,1
ببیتاکھرانہ,b b iː t aː x ə r aː n a,/bːiːtaːxəˈraːna/,True,1
بتاؤں,b ə t aː ũː,/bəˈtaːũː/,True,1
بتائو,b ə t aː o,/bəˈtaːo/,True,1
بتائی,b ə t aː iː,/bəˈtaːiː/,True,1
بتائیں,b ə t aː ĩː,/bəˈtaːĩː/,True,1
بتائیے,b ə t aː iː j e,/bəˈtaːije/,True,1
بتائے,b ə t aː e,/bəˈtaːe/,True,1
بتاتا,b ə t aː t a,/bəˈtaːta/,True,1
بتاتی,b ə t aː t i,/bəˈtaːti/,True,1
بتاتیں,b ə t aː t ẽː,/bəˈtaːtẽː/,True,1
بتاتے,b ə t aː t e,/bəˈtaːte/,True,1
بتادیا,b ə t aː d iː a,/bəˈtaːdiːa/,True,1
بتادے,b ə t aː d e,/bəˈtaːde/,True,1
بتاریخ,b ə t aː r ɪ x,/bəˈtaːrɪx/,True,1
بتانا,b ə t aː n a,/bəˈtaːna/,True,1
بتانی,b ə t aː n i,/bəˈtaːni/,True,1
بتانے,b ə t aː n e,/bəˈtaːne/,True,1
بتایا,b ə t aː j a,/bəˈtaːja/,True,3
بتایا,b ə t aː j a,/bəˈtaːja/,True,3
بتایاکہمیں,b ə t aː j a k ʊ h m ẽː,/bəˈtaːja kʊˈɦmẽː/,True,1
بتایا,b ə t aː j a,/bəˈtaːja/,True,3
بتدریج,b ə t d ɾ iː ʒ,/bətˈdɾiːʒ/,True,1
بتصریح,b ə t s ɾ iː ɦ,/bətˈsɾiːɦ/,True,1
بتطريز,b ə t t ɾ iː z,/bətˈtɾiːz/,True,1
بتلاؤ,b ə t l aː o,/bə.tˈlaːo/,True,1
بتلاتا,b ə t l aː t a,/bə.tˈlaːta/,True,1
بتلایا,b ə t l aː j a,/bə.tˈlaːja/,True,1
بتکدوں,b ə t k ʊ d ũː,/bətˈkʊdũː/,True,1
بجائیں,b ʊ d͡ʒ aː ĩː,/bʊˈd͡ʒaːĩː/,True,1
بجائے,b ʊ d͡ʒ aː e,/bʊˈd͡ʒaːe/,True,2
بجائے,b ʊ d͡ʒ aː e,/bʊˈd͡ʒaːe/,True,2
بجاتی,b ʊ d͡ʒ aː t i,/bʊˈd͡ʒaːti/,True,1
بجاجی,b ʊ d͡ʒ aː d͡ʒ iː,/bʊˈd͡ʒaːd͡ʒiː/,True,1
بجادی,b ʊ d͡ʒ aː d i,/bʊˈd͡ʒaːdi/,True,1
بجالانے,b ʊ d͡ʒ aː l aː n e,/bʊˈd͡ʒaːlaːne/,True,1
بجامعة,b ʊ d͡ʒ aː m ʊ ʕ a,/bʊˈd͡ʒaːmuʕa/,True,1
بجانا,b ʊ d͡ʒ aː n a,/bʊˈd͡ʒaːna/,True,1
بجانب,b ʊ d͡ʒ æ n æ b,/bʊˈd͡ʒænæb/,True,1
بجانے,b ʊ d͡ʒ aː n e,/bʊˈd͡ʒaːne/,True,1
بجایا,b ʊ d͡ʒ aː j a,/bʊˈd͡ʒaːja/,True,1
بجایہ,b ʊ d͡ʒ aː j a,/bʊˈd͡ʒaːja/,True,1
بجرنگ,b ʊ d͡ʒ ɾ ʌ ŋ,/bʊˈd͡ʒɾʌŋ/,True,1
بجزان,b ʊ d͡ʒ z ɑː n,/bʊˈd͡ʒzɑːn/,True,1
بجلی,b ʊ d͡ʒ l iː,/bʊˈd͡ʒliː/,True,1
بجلیاں,b ʊ d͡ʒ l iː ɑ̃ː,/bʊd͡ʒˈliːɑ̃ː/,True,1
بجنور,b ʊ d͡ʒ n oː r,/bʊd͡ʒˈnoːr/,True,2
بجنور,b ʊ d͡ʒ n oː r,/bʊd͡ʒˈnoːr/,True,2
بجنگ,b ʊ d͡ʒ ŋ,/bʊd͡ʒŋ/,True,1
بجواب,b ʊ d͡ʒ w aː b,/bʊd͡ʒˈwaːb/,True,1
بجوانا,b ʊ d͡ʒ w ɑː n a,/bʊd͡ʒˈwaːna/,True,1
بجولی,b ʊ d͡ʒ oː l iː,/bʊd͡ʒˈoːliː/,True,1
بجھانے,b ʊ d͡ʒ ɦ aː n e,/bʊd͡ʒˈɦaːne/,True,1
بجھایا,b ʊ d͡ʒ ɦ aː j a,/bʊd͡ʒˈɦaːja/,True,1
بحال,b ə ɦ aː l,/bəˈɦaːl/,True,1
بحالت,b ə ɦ aː l t,/bəˈɦaːlt/,True,1
بحالی,b ə ɦ aː l iː,/bəˈɦaːliː/,True,1
بحالی,b ə ɦ aː l iː,/bəˈɦaːliː/,True,1
بحالی,b ə ɦ aː l iː,/bəˈɦaːliː/,True,1
بحال,b ə ɦ aː l,/bəˈɦaːl/,True,1
بحالیوں,b ə ɦ aː l iː j oː̃,/bəˈɦaːliːjoː̃/,True,1
بحثوں,b ɪ s ʰ oː̃,/bɪsʰoː̃/,True,1
بحثیت,b ɪ s ʰ iː j ə t,/bɪsʰiːˈjət/,True,1
بحثیں,b ɪ s ʰ ẽː,/bɪsʰẽː/,True,1
بحدیث,b ə ɦ d ɪ s ʰ,/bəɦˈdɪsʰ/,True,1
بحران,b ə ɦ r ɑː n,/bəɦˈrɑːn/,True,2
بحران,b ə ɦ r ɑː n,/bəɦˈrɑːn/,True,2
بحرانوں,b ə ɦ r ɑː n oː̃,/bəɦrɑːˈnoː̃/,True,1
بحرین,b ə ɦ r eː n,/bəɦˈreːn/,True,2
بحرین,b ə ɦ r eː n,/bəɦˈreːn/,True,2
بحریننا,b ə ɦ r eː n n a,/bəɦˈreːnna/,True,1
بحرینہ,b ə ɦ r iː n a,/bəɦˈriːna/,True,1
بحریہ,b ə ɦ r iː j ə,/bəɦˈriːjə/,True,2
بحریہ,b ə ɦ r iː j ə,/bəɦˈriːjə/,True,2
بحساب,b ə ɦ s aː b,/bəɦˈsaːb/,True,1
بحفاظت,b ə ɦ ɪ f ɑː z ə t,/bəɦɪˈfɑːzət/,True,1
بحوالہ,b ə ɦ v ə l ə,/bəɦˈvʊlə/,True,1
بحوالۂپیمانۂ,b ə ɦ v ə l ə eː p iː m aː n ə,/bəɦvʊˈleː piːmɑːˌnə/,True,1
بحکم,b ə ɦ k ə m,/bəɦkəm/,True,1
بحیثیت,b ə ɦ ɪ s j ə t,/bəɦɪsˈjət/,True,2
بحیثیت,b ə ɦ ɪ s j ə t,/bəɦɪsˈjət/,True,2
بحیرہ,b ə ɦ iː r ə,/bəɦˈiːrə/,True,1
بخارٹانسلز,b ə x ɑː r ʈ aː n s uː l z,/bəxɑːrˈʈaːnsulz/,True,1
بخارا,b ə x ɑː r ə,/bəˈxɑːrə/,True,2
بخارا,b ə x ɑː r ə,/bəˈxɑːrə/,True,2
بخاروں,b ə x ɑː r oː̃,/bəxɑːˈroː̃/,True,1
بخاری,b ə x ɑː r iː,/bəˈxɑːriː/,True,2
بخاری,b ə x ɑː r iː,/bəˈxɑːriː/,True,2
بخاریمولانا,b ə x ɑː r iː m oː l aː n a,/bəxɑːriːmoːˈlaːna/,True,1
بختیار,b ə k t iː j aː r,/bəktiːˈjaːr/,True,2
بختیار,b ə k t iː j aː r,/bəktiːˈjaːr/,True,2
بختیاری,b ə k t iː j aː r iː,/bəktiːˈjaːriː/,True,1
بخشا,b ə x ʃ aː,/bəxˈʃaː/,True,1
بخشان,b ə x ʃ aː n,/bəxˈʃaːn/,True,1
بخشتا,b ə x ʃ t aː,/bəxˈʃtaː/,True,1
بخشتی,b ə x ʃ t iː,/bəxˈʃtiː/,True,1
بخشش,b ə x ʃ ə ʃ,/bəxˈʃɪʃ/,True,1
بخششوں,b ə x ʃ ə ʃ oː̃,/bəxʃɪʃˈoː̃/,True,1
بخشنا,b ə x ʃ n a,/bəxˈʃna/,True,1
بخشنے,b ə x ʃ n e,/bəxˈʃne/,True,1
بخشیال,b ə x ʃ iː aː l,/bəxˈʃiːaːl/,True,1
بخشینے,b ə x ʃ iː n e,/bəxˈʃiːne/,True,1
بخشی,b ə x ʃ iː,/bəxˈʃiː/,True,1
بخوبی,b ə x uː b iː,/bəxuːˈbiː/,True,1
بخورات,b ə x uː r aː t,/bəxuːˈraːt/,True,1
بخوشی,b ə x uː ʃ iː,/bəxuːˈʃiː/,True,1
بخیریت,b ə x ɪ r iː j ə t,/bəxɪˈriːjət/,True,1
بخیرے,b ə x eː r eː,/bəˈxeːreː/,True,1
بدائع,b ʊ d aː ʔ ɪ,/bʊˈdaːʔɪ/,True,1
بداعمالیوں,b ɪ d ɑː ʔ m aː l iː j oː̃,/bɪdɑːmɑːˈliːjoː̃/,True,1
بداہت,b ə d aː ɦ t,/bəˈdaːɦt/,True,1
بدایونی,b ɪ d aː j u n iː,/bɪdɑːˈjuːniː/,True,1
بدایوں,b ɪ d aː j oː̃,/bɪdɑːˈjoː̃/,True,2
بدایوں,b ɪ d aː j oː̃,/bɪdɑːˈjoː̃/,True,2
بدبخت,b ʊ d b ʊ k t̪,/bʊdˈbʊkt̪/,True,1
بدبختی,b ʊ d b ʊ k t̪ iː,/bʊdbʊkˈtiː/,True,1
بدترین,b ʊ d t ɾ iː n,/bʊdˈtɾiːn/,True,1
بدتمیز,b ʊ d t ʊ m iː z,/bʊd.tʊˈmiːz/,True,1
بدتمیزی,b ʊ d t ʊ m iː z iː,/bʊdtumiːˈziː/,True,1
بدحالی,b ʊ d ɦ aː l iː,/bʊdˈɦaːliː/,True,1
بدخشان,b ʊ d x aː ʃ aː n,/bʊdxɑːˈʃaːn/,True,2
بدخشان,b ʊ d x aː ʃ aː n,/bʊdxɑːˈʃaːn/,True,2
بدخشان,b ʊ d x aː ʃ aː n,/bʊdxɑːˈʃaːn/,True,2
بدخشاں,b ə d x ə ʃ ɑː n,/bədxəˈʃɑːn/,True,1
بددیانتی,b ə d d iː ɑː n t iː,/bədˈdiːɑːntiː/,True,1
بددین,b ə d d iː n,/bədˈdiːn/,True,1
بدرجہ,b ə d r a ʒ ə,/bədˈraʒə/,True,1
بدرجہا,b ə d r a ʒ ɑː,/bədˈraʒɑː/,True,1
بدرقہ,b ə d r ʊ q ə,/bədˈruqə/,True,1
بدرمیں,b ə d r ə m ɛ̃ː,/bədˈrəmẽː/,True,1
بدستور,b ə d s t uː r,/bədˈstuːr/,True,1
بدسرشت,b ə d s ə r ʃ t,/bədˈsərʃt/,True,1
بدسلوکیوں,b ə d s ə l uː k iː õː,/bəd.suː.luːˈkijõː/,True,1
بدشگونیوں,b ə d ʃ ə g uː n iː õː,/bəd.ʃə.guːˈniːjõː/,True,1
بدصورت,b ə d s uː r ə t,/bədˈsuːrət/,True,1
بدصورتی,b ə d s uː r t iː,/bədsuːrˈtiː/,True,1
بدظنی,b ə d z ɪ n iː,/bədˈzɪniː/,True,1
بدعات,b ə d ʕ aː t,/bədˈʕaːt/,True,2
بدعات,b ə d ʕ aː t,/bədˈʕaːt/,True,2
بدعت,b ə d ʕ a t,/bədˈʕat/,True,1
بدعتی,b ə d ʕ a t iː,/bədʕatˈtiː/,True,1
بدعتیوں,b ə d ʕ a t iː õː,/bəd.ʕætˈtiːjõː/,True,1
بدعقیدگیوں,b ə d ʕ ɪ q iː d ɡ iː õː,/bəd.ʕɪ.qiːdˈɡijõː/,True,1
بدعملی,b ə d ʕ a m l iː,/bədʕamˈliː/,True,1
